transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date
1328,52,1641,2017-04-27 00:00:00,1,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,2001-11-25 00:00:00
1329,73,54,2017-10-07 00:00:00,1,Approved,Solex,Standard,medium,medium,1945.43,333.18,2004-07-25 00:00:00
1330,90,2261,2017-04-25 00:00:00,1,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,2002-10-10 00:00:00
1331,31,2881,2017-02-13 00:00:00,0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,2006-11-10 00:00:00
1332,94,2678,2017-03-20 00:00:00,0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,2013-06-09 00:00:00
1333,83,1841,2017-11-24 00:00:00,1,Approved,Solex,Touring,medium,large,2083.94,675.03,2013-09-16 00:00:00
1334,0,1304,2017-01-18 00:00:00,1,Approved,Solex,Standard,medium,medium,71.49,53.62,2012-12-02 00:00:00
1335,18,1969,2017-09-30 00:00:00,0,Approved,Solex,Standard,medium,medium,575.27,431.45,2011-05-07 00:00:00
1336,43,1016,2017-10-07 00:00:00,0,Approved,Solex,Standard,medium,medium,1151.96,649.49,2014-07-28 00:00:00
1337,53,635,2017-09-21 00:00:00,1,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,1993-07-20 00:00:00
1338,98,677,2017-10-20 00:00:00,0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,2004-01-16 00:00:00
1339,89,482,2017-05-23 00:00:00,1,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,1993-04-20 00:00:00
1340,90,442,2017-02-18 00:00:00,0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,2005-05-10 00:00:00
1341,39,1533,2017-09-17 00:00:00,0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,1997-05-10 00:00:00
1342,88,226,2017-04-03 00:00:00,1,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,1998-12-16 00:00:00
1343,62,3353,2017-04-22 00:00:00,1,Approved,Solex,Standard,medium,medium,478.16,298.72,2015-05-21 00:00:00
1344,81,3216,2017-06-19 00:00:00,1,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,2004-08-07 00:00:00
1345,76,3254,2017-11-29 00:00:00,0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,2014-10-10 00:00:00
1346,7,82,2017-02-20 00:00:00,1,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,1992-10-11 00:00:00
1347,71,3373,2017-10-01 00:00:00,1,Approved,Solex,Standard,high,large,1842.92,1105.75,1995-10-24 00:00:00
1348,40,918,2017-05-10 00:00:00,1,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,2003-07-21 00:00:00
1349,38,406,2017-02-17 00:00:00,0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2012-09-15 00:00:00
1350,86,2223,2017-01-12 00:00:00,0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,2004-08-07 00:00:00
1351,1,1196,2017-06-28 00:00:00,1,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2016-11-14 00:00:00
1352,66,999,2017-08-15 00:00:00,0,Approved,Solex,Standard,medium,medium,1163.89,589.27,2015-10-18 00:00:00
1353,43,1576,2017-04-20 00:00:00,1,Approved,Solex,Standard,medium,medium,1151.96,649.49,1999-12-04 00:00:00
1354,46,1872,2017-07-30 00:00:00,1,Approved,Solex,Standard,low,medium,1289.85,74.51,2003-02-16 00:00:00
1356,4,3251,2017-03-27 00:00:00,1,Approved,Solex,Standard,medium,medium,1483.2,99.59,1998-12-17 00:00:00
1357,35,853,2017-05-23 00:00:00,0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,1994-07-12 00:00:00
1358,6,636,2017-10-13 00:00:00,0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,2003-02-07 00:00:00
1359,35,935,2017-03-27 00:00:00,1,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,1995-12-19 00:00:00
1360,3,3289,2017-08-17 00:00:00,0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2011-05-07 00:00:00
1361,88,613,2017-10-18 00:00:00,0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,1994-09-09 00:00:00
1363,38,2347,2017-05-15 00:00:00,1,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2012-09-15 00:00:00
1364,36,1771,2017-08-08 00:00:00,1,Approved,Solex,Standard,low,medium,945.04,507.58,1995-12-19 00:00:00
1365,73,1698,2017-09-21 00:00:00,1,Approved,Solex,Standard,medium,medium,1945.43,333.18,2014-10-10 00:00:00
1366,65,1793,2017-02-20 00:00:00,1,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,2010-11-05 00:00:00
1367,13,1403,2017-07-19 00:00:00,1,Approved,Solex,Standard,medium,medium,1163.89,589.27,2016-07-09 00:00:00
1368,5,520,2017-12-06 00:00:00,0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,2011-08-29 00:00:00
1369,60,2618,2017-12-17 00:00:00,1,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,2011-08-24 00:00:00
1370,52,347,2017-01-18 00:00:00,1,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,1997-01-25 00:00:00
1371,100,3352,2017-11-23 00:00:00,1,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,1991-05-06 00:00:00
1373,72,566,2017-01-04 00:00:00,0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,1993-06-23 00:00:00
1374,33,616,2017-09-29 00:00:00,1,Approved,OHM Cycles,Road,medium,small,1810,1610.9,2008-03-19 00:00:00
1375,63,2812,2017-10-04 00:00:00,1,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,1991-08-05 00:00:00
1376,23,2924,2017-07-16 00:00:00,0,Cancelled,Norco Bicycles,Mountain,low,small,688.63,612.88,1991-11-10 00:00:00
1377,9,1499,2017-07-06 00:00:00,1,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,2016-07-09 00:00:00
1378,58,137,2017-03-25 00:00:00,1,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,2001-11-25 00:00:00
1379,13,3128,2017-03-09 00:00:00,1,Approved,Solex,Standard,medium,medium,1577.53,826.51,2006-02-02 00:00:00
1380,76,957,2017-06-02 00:00:00,0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,2015-08-10 00:00:00
1381,61,114,2017-10-21 00:00:00,0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,2015-06-17 00:00:00
1383,2,2755,2017-10-25 00:00:00,1,Approved,Solex,Standard,medium,medium,71.49,53.62,2012-09-15 00:00:00
1384,57,1389,2017-02-21 00:00:00,1,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,1991-01-21 00:00:00
1385,73,1130,2017-05-29 00:00:00,0,Approved,Solex,Standard,medium,medium,1945.43,333.18,2002-08-31 00:00:00
1386,76,564,2017-01-05 00:00:00,1,Approved,WeareA2B,Road,low,small,1172.78,1043.77,2002-10-10 00:00:00
1387,80,1814,2017-06-27 00:00:00,0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,1997-01-25 00:00:00
1388,57,2992,2017-11-10 00:00:00,1,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,2015-05-21 00:00:00
1389,94,486,2017-02-15 00:00:00,1,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,1994-08-10 00:00:00
1390,49,3474,2017-08-15 00:00:00,1,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,1997-10-04 00:00:00
1391,28,3084,2017-02-03 00:00:00,0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,1992-10-11 00:00:00
1392,70,1541,2017-10-21 00:00:00,0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,2004-07-25 00:00:00
1393,65,2939,2017-03-12 00:00:00,0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,2005-10-22 00:00:00
1394,14,145,2017-05-15 00:00:00,1,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,2003-08-05 00:00:00
1395,42,681,2017-01-17 00:00:00,1,Approved,OHM Cycles,Road,medium,small,1810,1610.9,2003-02-16 00:00:00
1396,31,3252,2017-02-26 00:00:00,1,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,1998-12-16 00:00:00
1397,86,2603,2017-04-20 00:00:00,1,Approved,Norco Bicycles,Road,high,large,774.53,464.72,2003-03-18 00:00:00
1398,15,2985,2017-07-28 00:00:00,1,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,1996-11-09 00:00:00
1399,40,3109,2017-07-14 00:00:00,0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,2011-05-09 00:00:00
1400,19,3244,2017-12-09 00:00:00,0,Approved,OHM Cycles,Road,high,large,12.01,7.21,2009-03-08 00:00:00
1401,99,2965,2017-09-20 00:00:00,0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,2006-10-01 00:00:00
1402,91,3220,2017-10-11 00:00:00,1,Approved,Solex,Standard,medium,medium,100.35,75.26,1999-07-26 00:00:00
1403,0,2891,2017-01-01 00:00:00,1,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,1993-07-20 00:00:00
1404,62,17,2017-03-14 00:00:00,0,Approved,Solex,Standard,medium,medium,478.16,298.72,1992-10-02 00:00:00
1405,3,16,2017-08-17 00:00:00,0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2001-11-25 00:00:00
1406,50,2459,2017-05-13 00:00:00,1,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,2002-03-22 00:00:00
1407,7,1404,2017-11-01 00:00:00,1,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,2003-08-05 00:00:00
1408,85,1001,2017-02-07 00:00:00,1,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,2015-08-02 00:00:00
1409,48,2205,2017-05-04 00:00:00,1,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,2014-07-28 00:00:00
1410,93,2969,2017-07-15 00:00:00,0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,1994-08-10 00:00:00
1411,79,1183,2017-07-30 00:00:00,0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,2007-08-04 00:00:00
1412,57,3240,2017-09-05 00:00:00,1,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,2015-06-17 00:00:00
1413,79,2446,2017-10-20 00:00:00,0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,2003-09-09 00:00:00
1414,32,993,2017-09-12 00:00:00,1,Approved,Giant Bicycles,Standard,high,medium,1179,707.4,1997-08-25 00:00:00
1415,46,1528,2017-04-25 00:00:00,1,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,1999-07-20 00:00:00
1416,57,2088,2017-05-26 00:00:00,1,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,1993-06-23 00:00:00
1417,8,1311,2017-02-16 00:00:00,1,Approved,Solex,Road,medium,small,1703.52,1516.13,2005-12-07 00:00:00
1418,22,36,2017-04-08 00:00:00,0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,1993-07-15 00:00:00
1419,83,421,2017-02-23 00:00:00,0,Approved,Solex,Touring,medium,large,2083.94,675.03,1999-07-26 00:00:00
1420,0,988,2017-09-09 00:00:00,0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,2004-08-07 00:00:00
1421,9,2651,2017-03-29 00:00:00,1,Cancelled,OHM Cycles,Road,medium,medium,742.54,667.4,2014-03-03 00:00:00
1422,3,2469,2017-04-15 00:00:00,1,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2003-02-07 00:00:00
1423,78,2982,2017-09-02 00:00:00,0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,1991-07-10 00:00:00
1424,7,770,2017-08-02 00:00:00,1,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,1995-12-19 00:00:00
1425,79,1813,2017-12-12 00:00:00,0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,2003-09-09 00:00:00
1426,92,1252,2017-07-09 00:00:00,0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,1998-12-16 00:00:00
1427,82,1642,2017-10-07 00:00:00,0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,1998-12-16 00:00:00
1428,53,1082,2017-07-08 00:00:00,1,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,1997-02-09 00:00:00
1429,93,2667,2017-09-09 00:00:00,0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,2013-06-09 00:00:00
1430,41,470,2017-01-24 00:00:00,0,Approved,Solex,Road,medium,medium,416.98,312.74,1997-05-10 00:00:00
1431,34,997,2017-02-15 00:00:00,0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,1999-07-20 00:00:00
1432,35,2036,2017-09-20 00:00:00,0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,1994-07-12 00:00:00
1433,65,3315,2017-07-19 00:00:00,0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,1992-10-02 00:00:00
1434,79,2312,2017-04-29 00:00:00,1,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,2007-08-04 00:00:00
1435,21,1681,2017-12-08 00:00:00,0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,2014-03-03 00:00:00
1436,30,2938,2017-06-12 00:00:00,1,Approved,Solex,Standard,high,medium,748.17,448.9,2015-04-11 00:00:00
1437,53,1992,2017-02-27 00:00:00,0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,2009-04-12 00:00:00
1438,38,2969,2017-12-19 00:00:00,0,Approved,Solex,Standard,medium,medium,1577.53,826.51,2008-03-19 00:00:00
1439,48,2858,2017-08-21 00:00:00,1,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,2016-11-14 00:00:00
1440,26,2574,2017-10-24 00:00:00,1,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,1993-05-26 00:00:00
1441,43,1370,2017-10-21 00:00:00,1,Approved,Solex,Standard,medium,medium,1151.96,649.49,1999-12-04 00:00:00
1442,5,110,2017-01-19 00:00:00,1,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,2011-08-29 00:00:00
1443,4,3273,2017-02-03 00:00:00,1,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,2003-03-18 00:00:00
1444,83,901,2017-10-09 00:00:00,1,Approved,Solex,Touring,medium,large,2083.94,675.03,1999-07-26 00:00:00
1445,32,1244,2017-11-14 00:00:00,0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,2002-03-22 00:00:00
1446,54,249,2017-06-19 00:00:00,0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,2015-05-21 00:00:00
1447,1,1783,2017-11-10 00:00:00,1,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2016-11-14 00:00:00
1448,10,736,2017-12-19 00:00:00,0,Approved,Solex,Standard,medium,medium,1945.43,333.18,2002-08-31 00:00:00
1449,1,173,2017-01-03 00:00:00,1,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,1997-08-25 00:00:00
1450,49,2611,2017-07-01 00:00:00,0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,2012-06-04 00:00:00
1451,44,2351,2017-11-05 00:00:00,1,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,2003-02-16 00:00:00
1452,96,422,2017-07-03 00:00:00,1,Approved,WeareA2B,Road,low,small,1172.78,1043.77,2002-10-10 00:00:00
1453,89,1612,2017-10-24 00:00:00,1,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,2010-06-07 00:00:00
1454,1,2608,2017-12-13 00:00:00,1,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2005-08-09 00:00:00
1455,36,1761,2017-09-03 00:00:00,0,Approved,Solex,Standard,low,medium,945.04,507.58,1997-05-10 00:00:00
1456,65,1957,2017-05-01 00:00:00,0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,2015-05-21 00:00:00
1457,9,792,2017-01-28 00:00:00,1,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,1992-10-11 00:00:00
1458,1,3208,2017-05-14 00:00:00,0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,2006-05-22 00:00:00
1459,42,874,2017-05-14 00:00:00,0,Approved,OHM Cycles,Road,medium,small,1810,1610.9,1993-04-12 00:00:00
1460,7,163,2017-07-06 00:00:00,0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,1995-12-19 00:00:00
1461,72,3468,2017-03-26 00:00:00,0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,2016-12-06 00:00:00
1462,33,3101,2017-10-06 00:00:00,1,Approved,OHM Cycles,Road,medium,small,1810,1610.9,2008-03-19 00:00:00
1463,21,1957,2017-08-05 00:00:00,1,Approved,Solex,Standard,medium,large,1071.23,380.74,1996-04-05 00:00:00
1464,75,1477,2017-10-14 00:00:00,1,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,2014-10-10 00:00:00
1465,7,1659,2017-05-20 00:00:00,0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,2011-03-16 00:00:00
1466,69,1700,2017-08-24 00:00:00,0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,2015-08-10 00:00:00
1467,89,1894,2017-08-27 00:00:00,0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,2006-02-02 00:00:00
1468,1,257,2017-09-16 00:00:00,1,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2012-12-02 00:00:00
1469,93,325,2017-05-13 00:00:00,0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,2016-03-29 00:00:00
1470,55,1104,2017-12-19 00:00:00,0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,2003-07-21 00:00:00
1471,0,1647,2017-05-18 00:00:00,0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,1997-02-09 00:00:00
1472,27,2715,2017-06-27 00:00:00,1,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,1999-06-23 00:00:00
1473,20,1016,2017-02-20 00:00:00,1,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,2011-05-07 00:00:00
1474,41,1611,2017-10-05 00:00:00,0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,1996-04-05 00:00:00
1475,12,2629,2017-06-17 00:00:00,1,Cancelled,Giant Bicycles,Standard,medium,large,1765.3,709.48,2004-07-25 00:00:00
1476,31,1939,2017-06-13 00:00:00,0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,2011-03-16 00:00:00
1477,13,1699,2017-09-03 00:00:00,0,Approved,Solex,Standard,medium,medium,1163.89,589.27,2005-12-07 00:00:00
1478,30,2954,2017-12-14 00:00:00,1,Approved,Solex,Standard,high,medium,748.17,448.9,1991-11-10 00:00:00
1479,57,1554,2017-09-06 00:00:00,1,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,1994-09-09 00:00:00
1480,25,2711,2017-10-28 00:00:00,1,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,2016-02-04 00:00:00
1481,31,2461,2017-04-23 00:00:00,1,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,2006-11-10 00:00:00
1482,57,2999,2017-01-16 00:00:00,0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,2011-08-24 00:00:00
1483,99,2702,2017-12-11 00:00:00,1,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,1991-05-06 00:00:00
1484,36,1591,2017-06-12 00:00:00,0,Approved,Solex,Standard,low,medium,945.04,507.58,2006-02-02 00:00:00
1485,63,1461,2017-12-12 00:00:00,0,Approved,Solex,Standard,medium,medium,1483.2,99.59,2015-04-11 00:00:00
1486,69,85,2017-01-18 00:00:00,1,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,1992-10-02 00:00:00
1487,24,604,2017-05-13 00:00:00,1,Approved,Solex,Road,medium,large,1777.8,820.78,2011-05-07 00:00:00
1488,1,695,2017-06-19 00:00:00,1,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,2006-05-22 00:00:00
1489,83,1601,2017-08-15 00:00:00,1,Approved,Solex,Touring,medium,large,2083.94,675.03,2013-09-16 00:00:00
1490,53,251,2017-11-05 00:00:00,1,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,2011-08-24 00:00:00
1491,79,1081,2017-12-18 00:00:00,1,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,2003-09-09 00:00:00
1492,0,1623,2017-12-28 00:00:00,0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,1991-01-21 00:00:00
1493,64,244,2017-06-19 00:00:00,1,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,2012-05-18 00:00:00
1494,67,3219,2017-04-26 00:00:00,0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,2005-10-22 00:00:00
1495,86,3330,2017-08-03 00:00:00,1,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,2000-11-03 00:00:00
1496,93,2755,2017-12-02 00:00:00,1,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,2003-09-10 00:00:00
1497,51,2346,2017-04-08 00:00:00,1,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,1993-04-12 00:00:00
1498,53,2358,2017-12-27 00:00:00,1,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,2009-03-08 00:00:00
1499,45,1942,2017-07-27 00:00:00,0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,2004-09-28 00:00:00
1500,12,3371,2017-08-18 00:00:00,1,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,2004-08-17 00:00:00
1501,52,2457,2017-01-15 00:00:00,0,Approved,Solex,Road,medium,large,1777.8,820.78,2016-11-22 00:00:00
1502,71,1063,2017-04-24 00:00:00,1,Approved,Solex,Standard,high,large,1842.92,1105.75,2011-01-10 00:00:00
1503,34,2167,2017-04-07 00:00:00,0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,2003-03-18 00:00:00
1504,84,2382,2017-05-10 00:00:00,1,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,2003-01-05 00:00:00
1505,97,337,2017-01-18 00:00:00,0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,2016-07-09 00:00:00
1506,77,3438,2017-03-12 00:00:00,1,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,2000-11-03 00:00:00
1507,3,2985,2017-05-26 00:00:00,1,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2004-09-28 00:00:00
1508,82,3290,2017-08-11 00:00:00,1,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,1999-06-23 00:00:00
1509,79,2065,2017-04-30 00:00:00,0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,2015-08-10 00:00:00
1510,34,345,2017-04-29 00:00:00,0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,1996-11-09 00:00:00
1511,34,1205,2017-01-16 00:00:00,1,Approved,Norco Bicycles,Road,high,large,774.53,464.72,2003-03-18 00:00:00
1512,48,461,2017-10-08 00:00:00,1,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,2012-04-10 00:00:00
1513,7,1326,2017-01-24 00:00:00,1,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,2011-04-16 00:00:00
1514,34,1171,2017-08-23 00:00:00,0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,2012-04-10 00:00:00
1515,38,3228,2017-04-28 00:00:00,1,Approved,Solex,Standard,medium,medium,1577.53,826.51,2011-03-16 00:00:00
1516,56,1140,2017-12-10 00:00:00,0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,1993-07-20 00:00:00
1517,49,339,2017-11-02 00:00:00,1,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,1997-10-04 00:00:00
1518,39,2550,2017-12-03 00:00:00,0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,1993-04-12 00:00:00
1519,89,1028,2017-07-10 00:00:00,0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,2011-03-16 00:00:00
1520,0,453,2017-06-05 00:00:00,1,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,2016-12-06 00:00:00
1521,0,2114,2017-07-08 00:00:00,1,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,2004-12-18 00:00:00
1522,36,1559,2017-04-28 00:00:00,0,Approved,Solex,Standard,low,medium,1289.85,74.51,2012-06-04 00:00:00
